region_code,region_name,city_code,city_name,street_code,street_name,street_name_status,official_code
31,חיפה,4000,חיפה,11846,אורי ויינברג,synonym of 1247,1247
31,חיפה,4000,חיפה,11847,וינברג אורי,synonym of 1247,1247
31,חיפה,4000,חיפה,1248,פרץ זאב אטקס,official,1248
31,חיפה,4000,חיפה,11848,אטקס פרץ,synonym of 1248,1248
31,חיפה,4000,חיפה,11849,פרץ אטקס,synonym of 1248,1248
31,חיפה,4000,חיפה,1249,אשר עלמני,official,1249
31,חיפה,4000,חיפה,11850,עלמני אשר,synonym of 1249,1249
31,חיפה,4000,חיפה,1250,דרך נחל הגיבורים,official,1250
31,חיפה,4000,חיפה,11851,נחל הגיבורים,synonym of 1250,1250
31,חיפה,4000,חיפה,11852,דרך נחל גיבורים,synonym of 1250,1250
31,חיפה,4000,חיפה,1251,הבישוף חג'אר,official,1251
31,חיפה,4000,חיפה,11853,השיזף,synonym of 1251,1251
31,חיפה,4000,חיפה,11854,חג'אר,synonym of 1251,1251
31,חיפה,4000,חיפה,11855,שיזף,synonym of 1251,1251
31,חיפה,4000,חיפה,11856,הבישוף חגאר,synonym of 1251,1251
31,חיפה,4000,חיפה,11857,בישוף חג'אר,synonym of 1251,1251
31,חיפה,4000,חיפה,11858,השזיף,synonym of 1251,1251
31,חיפה,4000,חיפה,1252,"זימנא נחום ד""ר",official,1252
31,חיפה,4000,חיפה,11859,נחום זימנא,synonym of 1252,1252
31,חיפה,4000,חיפה,11860,זימנא,synonym of 1252,1252
31,חיפה,4000,חיפה,11861,זימנא נחום,synonym of 1252,1252
31,חיפה,4000,חיפה,11862,זימנא נחום דר,synonym of 1252,1252
31,חיפה,4000,חיפה,11863,"נחום זימנא ד""ר",synonym of 1252,1252
31,חיפה,4000,חיפה,1254,שלהוב ג'מיל,official,1254
31,חיפה,4000,חיפה,11864,רח 331,synonym of 1254,1254
31,חיפה,4000,חיפה,11865,ג'מיל שלהוב,synonym of 1254,1254
31,חיפה,4000,חיפה,11866,שלהוב,synonym of 1254,1254
31,חיפה,4000,חיפה,11867,גמיל שלהוב,synonym of 1254,1254
31,חיפה,4000,חיפה,11868,שלהוב גמיל,synonym of 1254,1254
31,חיפה,4000,חיפה,1255,משעול יהודית ומאיר,official,1255
31,חיפה,4000,חיפה,11869,מש יהודית ומאיר,synonym of 1255,1255
31,חיפה,4000,חיפה,11870,יהודית ומאיר,synonym of 1255,1255
31,חיפה,4000,חיפה,11871,מד יהודית ומאיר,synonym of 1255,1255
31,חיפה,4000,חיפה,1256,יפה ירקוני,official,1256
31,חיפה,4000,חיפה,11872,ירקוני יפה,synonym of 1256,1256
31,חיפה,4000,חיפה,1257,אהוד מנור,official,1257
31,חיפה,4000,חיפה,11873,מנור אהוד,synonym of 1257,1257
31,חיפה,4000,חיפה,1258,יוסי בנאי,official,1258
31,חיפה,4000,חיפה,11874,בנאי יוסי,synonym of 1258,1258
31,חיפה,4000,חיפה,1259,עפרה חזה,official,1259
31,חיפה,4000,חיפה,11875,עופרה חזה,synonym of 1259,1259
31,חיפה,4000,חיפה,11876,חזה עפרה,synonym of 1259,1259
31,חיפה,4000,חיפה,1260,יהורם גאון,official,1260
31,חיפה,4000,חיפה,11877,גאון יהורם,synonym of 1260,1260
31,חיפה,4000,חיפה,11878,יורם גאון,synonym of 1260,1260
31,חיפה,4000,חיפה,1261,ירדנה ארזי,official,1261
31,חיפה,4000,חיפה,11879,ארזי ירדנה,synonym of 1261,1261
31,חיפה,4000,חיפה,1262,חיים קסטן,official,1262
31,חיפה,4000,חיפה,11880,קסטן חיים,synonym of 1262,1262
31,חיפה,4000,חיפה,11881,רח 2624,synonym of 1262,1262
31,חיפה,4000,חיפה,1263,שושנה דמארי,official,1263
31,חיפה,4000,חיפה,11882,דמארי שושנה,synonym of 1263,1263
31,חיפה,4000,חיפה,1264,חושן,official,1264
31,חיפה,4000,חיפה,11883,החושן,synonym of 1264,1264
31,חיפה,4000,חיפה,1266,מנשה קדישמן,official,1266
31,חיפה,4000,חיפה,11884,קדישמן,synonym of 1266,1266
31,חיפה,4000,חיפה,11885,קדישמן מנשה,synonym of 1266,1266
31,חיפה,4000,חיפה,1267,חיה תומא,official,1267
31,חיפה,4000,חיפה,11886,תומא חיה,synonym of 1267,1267
31,חיפה,4000,חיפה,1268,יונתן )ג'וני( הרדי,official,1268
31,חיפה,4000,חיפה,11887,יונתן הרדי,synonym of 1268,1268
31,חיפה,4000,חיפה,11888,ג'וני הרדי,synonym of 1268,1268
31,חיפה,4000,חיפה,11889,הרדי יונתן,synonym of 1268,1268
31,חיפה,4000,חיפה,1269,ישעיהו )שייע( שווגר,official,1269
31,חיפה,4000,חיפה,11890,שייע שווגר,synonym of 1269,1269
31,חיפה,4000,חיפה,11891,ישעיהו שווגר,synonym of 1269,1269
31,חיפה,4000,חיפה,11892,שווגר ישעיהו,synonym of 1269,1269
31,חיפה,4000,חיפה,1270,שדרות הלוטם,official,1270
31,חיפה,4000,חיפה,11893,לוטם,synonym of 1270,1270
31,חיפה,4000,חיפה,11894,הלוטם,synonym of 1270,1270
31,חיפה,4000,חיפה,11895,שד הלוטם,synonym of 1270,1270
31,חיפה,4000,חיפה,1271,יעל רום,official,1271
31,חיפה,4000,חיפה,11896,רום יעל,synonym of 1271,1271
31,חיפה,4000,חיפה,1272,ירדנה כהן,official,1272
31,חיפה,4000,חיפה,11897,כהן ירדנה,synonym of 1272,1272
31,חיפה,4000,חיפה,1273,העגור,official,1273
31,חיפה,4000,חיפה,11898,עגור,synonym of 1273,1273
31,חיפה,4000,חיפה,1274,היסעור,official,1274
31,חיפה,4000,חיפה,11899,יסעור,synonym of 1274,1274
31,חיפה,4000,חיפה,1300,מנהרות הכרמל,official,1300
31,חיפה,4000,חיפה,1301,מרמרי,official,1301
31,חיפה,4000,חיפה,1352,סמ חג'אג',official,1352
31,חיפה,4000,חיפה,11900,סמ חגאג,synonym of 1352,1352
31,חיפה,4000,חיפה,11901,סמ חגאז,synonym of 1352,1352
31,חיפה,4000,חיפה,11902,חגאג סמ,synonym of 1352,1352
31,חיפה,4000,חיפה,11903,חגאג,synonym of 1352,1352
31,חיפה,4000,חיפה,1353,מעלות גרונר דב,official,1353
31,חיפה,4000,חיפה,11904,גרונר דב,synonym of 1353,1353
31,חיפה,4000,חיפה,11905,דב גרונר,synonym of 1353,1353
31,חיפה,4000,חיפה,11906,גרונר,synonym of 1353,1353
31,חיפה,4000,חיפה,1354,עזרא,official,1354
31,חיפה,4000,חיפה,1385,קדיש לוז,official,1385
31,חיפה,4000,חיפה,11907,לוז קדיש,synonym of 1385,1385
31,חיפה,4000,חיפה,11908,רח 2085,synonym of 1385,1385
31,חיפה,4000,חיפה,11909,לוז,synonym of 1385,1385
31,חיפה,4000,חיפה,1386,נעמי שמר,official,1386
31,חיפה,4000,חיפה,11910,רח 2118,synonym of 1386,1386
31,חיפה,4000,חיפה,11911,שמר נעמי,synonym of 1386,1386
31,חיפה,4000,חיפה,1387,גלוברמן יהושע,official,1387
31,חיפה,4000,חיפה,11912,רח 1692,synonym of 1387,1387
31,חיפה,4000,חיפה,11913,גלוברמן,synonym of 1387,1387
31,חיפה,4000,חיפה,11914,יהושע גלוברמן,synonym of 1387,1387
31,חיפה,4000,חיפה,1388,אורלנד יעקב,official,1388
31,חיפה,4000,חיפה,11915,רח 1688,synonym of 1388,1388
31,חיפה,4000,חיפה,11916,אורלנד,synonym of 1388,1388
31,חיפה,4000,חיפה,11917,יעקב אורלנד,synonym of 1388,1388
31,חיפה,4000,חיפה,1389,חצוצרה בוואדי,official,1389
31,חיפה,4000,חיפה,11918,רחבת חצוצרה בוואדי,synonym of 1389,1389
31,חיפה,4000,חיפה,1390,אריה )לובה( אליאב,official,1390
31,חיפה,4000,חיפה,11919,רח 2325,synonym of 1390,1390
31,חיפה,4000,חיפה,11920,אריה אליאב,synonym of 1390,1390
31,חיפה,4000,חיפה,1391,יגאל אלון,official,1391
31,חיפה,4000,חיפה,11921,אלון יגאל,synonym of 1391,1391
31,חיפה,4000,חיפה,1392,וילנאי זאב,official,1392
31,חיפה,4000,חיפה,11922,זאב וילנאי,synonym of 1392,1392
31,חיפה,4000,חיפה,1393,סכנין אברהם,official,1393
31,חיפה,4000,חיפה,11923,סכנין,synonym of 1393,1393
31,חיפה,4000,חיפה,11924,אברהם סכנין,synonym of 1393,1393
31,חיפה,4000,חיפה,11925,אברהם סחנין,synonym of 1393,1393
31,חיפה,4000,חיפה,11926,סחנין,synonym of 1393,1393
31,חיפה,4000,חיפה,11927,סחנין אברהם,synonym of 1393,1393
31,חיפה,4000,חיפה,1394,יערי מאיר,official,1394
31,חיפה,4000,חיפה,11928,מאיר יערי,synonym of 1394,1394
31,חיפה,4000,חיפה,11929,יערי,synonym of 1394,1394
31,חיפה,4000,חיפה,1395,שלון,official,1395
31,חיפה,4000,חיפה,11930,אוריאל שלון,synonym of 1395,1395
31,חיפה,4000,חיפה,11931,שלון אוריאל,synonym of 1395,1395
31,חיפה,4000,חיפה,1396,חסידי אומות העולם,official,1396
31,חיפה,4000,חיפה,1397,אלתר אליעזר,official,1397
31,חיפה,4000,חיפה,11932,אליעזר אלתר,synonym of 1397,1397
31,חיפה,4000,חיפה,11933,אלתר,synonym of 1397,1397
31,חיפה,4000,חיפה,1398,קושניר יוסף,official,1398
31,חיפה,4000,חיפה,11934,בת הרים,synonym of 1398,1398
31,חיפה,4000,חיפה,11935,קושניר,synonym of 1398,1398
31,חיפה,4000,חיפה,11936,יוסף קושניר,synonym of 1398,1398
31,חיפה,4000,חיפה,1399,אזולאי יעקב השופט,official,1399
31,חיפה,4000,חיפה,11937,רח 1689,synonym of 1399,1399
31,חיפה,4000,חיפה,11938,אזולאי,synonym of 1399,1399
31,חיפה,4000,חיפה,11939,יעקב אזולאי,synonym of 1399,1399
31,חיפה,4000,חיפה,11940,השופט יעקב אזולאי,synonym of 1399,1399
31,חיפה,4000,חיפה,11941,אזולאי יעקב,synonym of 1399,1399
31,חיפה,4000,חיפה,1400,א.ב. יהושע,official,1400
31,חיפה,4000,חיפה,1401,לוין גוטל,official,1401
31,חיפה,4000,חיפה,11942,לוין גוט,synonym of 1401,1401
31,חיפה,4000,חיפה,11943,גוט לוין,synonym of 1401,1401
31,חיפה,4000,חיפה,11944,גוטל לוין,synonym of 1401,1401
31,חיפה,4000,חיפה,1410,בת חן,official,1410
31,חיפה,4000,חיפה,11945,רח 2081,synonym of 1410,1410
31,חיפה,4000,חיפה,11946,בת-חן,synonym of 1410,1410
31,חיפה,4000,חיפה,1411,צופית,official,1411
31,חיפה,4000,חיפה,11947,רח 2082,synonym of 1411,1411
31,חיפה,4000,חיפה,1412,חוחית,official,1412
31,חיפה,4000,חיפה,11948,רח 2083,synonym of 1412,1412
31,חיפה,4000,חיפה,11949,החוחית,synonym of 1412,1412
31,חיפה,4000,חיפה,1413,דוכיפת,official,1413
31,חיפה,4000,חיפה,11950,רח 2084,synonym of 1413,1413
31,חיפה,4000,חיפה,11951,הדוכיפת,synonym of 1413,1413
31,חיפה,4000,חיפה,1414,הפשוש,official,1414
31,חיפה,4000,חיפה,11952,פשוש,synonym of 1414,1414
31,חיפה,4000,חיפה,1450,ולנברג ראול,official,1450
31,חיפה,4000,חיפה,11953,ראול ולנברג,synonym of 1450,1450
31,חיפה,4000,חיפה,11954,ולנברג,synonym of 1450,1450
31,חיפה,4000,חיפה,1460,קוסטה ריקה,official,1460
31,חיפה,4000,חיפה,1465,יקינתון,official,1465
31,חיפה,4000,חיפה,11955,רח 935,synonym of 1465,1465
31,חיפה,4000,חיפה,11956,היקינתון,synonym of 1465,1465
31,חיפה,4000,חיפה,11957,יקינטון,synonym of 1465,1465
31,חיפה,4000,חיפה,1466,גולדמן נחום,official,1466
31,חיפה,4000,חיפה,11958,נחום גולדמן,synonym of 1466,1466
31,חיפה,4000,חיפה,11959,גולדמן,synonym of 1466,1466
31,חיפה,4000,חיפה,11960,רח 933,synonym of 1466,1466
31,חיפה,4000,חיפה,1467,סייפן,official,1467
31,חיפה,4000,חיפה,11961,סיפן,synonym of 1467,1467
31,חיפה,4000,חיפה,11962,הסיפן,synonym of 1467,1467
31,חיפה,4000,חיפה,11963,הסייפן,synonym of 1467,1467
31,חיפה,4000,חיפה,11964,רח 932,synonym of 1467,1467
31,חיפה,4000,חיפה,1470,תבואות הארץ,official,1470
31,חיפה,4000,חיפה,1471,מגדל אור,official,1471
31,חיפה,4000,חיפה,1500,ניסים יצחק הרב,official,1500
31,חיפה,4000,חיפה,11965,רח 2576,synonym of 1500,1500
31,חיפה,4000,חיפה,11966,הרב יצחק ניסים,synonym of 1500,1500
31,חיפה,4000,חיפה,11967,הרב ניסים,synonym of 1500,1500
31,חיפה,4000,חיפה,1501,לבנון ישראל,official,1501
31,חיפה,4000,חיפה,11968,רח 2582,synonym of 1501,1501
31,חיפה,4000,חיפה,11969,ישראל לבנון,synonym of 1501,1501
31,חיפה,4000,חיפה,11970,לבנון,synonym of 1501,1501
31,חיפה,4000,חיפה,1502,"החיד""א",official,1502
31,חיפה,4000,חיפה,11971,רח 2581,synonym of 1502,1502
31,חיפה,4000,חיפה,11972,החידא,synonym of 1502,1502
31,חיפה,4000,חיפה,1503,אספיס אברהם,official,1503
31,חיפה,4000,חיפה,11973,רח 2580,synonym of 1503,1503
31,חיפה,4000,חיפה,11974,אברהם אספיס,synonym of 1503,1503
31,חיפה,4000,חיפה,11975,אספיס,synonym of 1503,1503
31,חיפה,4000,חיפה,1504,גץ יצחק,official,1504
31,חיפה,4000,חיפה,11976,רח 2579,synonym of 1504,1504
31,חיפה,4000,חיפה,11977,גץ,synonym of 1504,1504
31,חיפה,4000,חיפה,11978,יצחק גץ,synonym of 1504,1504
31,חיפה,4000,חיפה,1505,אור החיים,official,1505
31,חיפה,4000,חיפה,11979,רח 2577,synonym of 1505,1505
31,חיפה,4000,חיפה,11980,אור חיים,synonym of 1505,1505
31,חיפה,4000,חיפה,1506,גורן שלמה הרב,official,1506
31,חיפה,4000,חיפה,11981,רח 2578,synonym of 1506,1506
31,חיפה,4000,חיפה,11982,הרב שלמה גורן,synonym of 1506,1506
31,חיפה,4000,חיפה,11983,הרב גורן,synonym of 1506,1506
31,חיפה,4000,חיפה,11984,גורן שלמה,synonym of 1506,1506
31,חיפה,4000,חיפה,11985,שלמה גורן,synonym of 1506,1506
31,חיפה,4000,חיפה,11986,גורן,synonym of 1506,1506
31,חיפה,4000,חיפה,11987,הרב גורן שלמה,synonym of 1506,1506
31,חיפה,4000,חיפה,1507,"חב""ד",official,1507
31,חיפה,4000,חיפה,11988,רח 2575,synonym of 1507,1507
31,חיפה,4000,חיפה,11989,חבד,synonym of 1507,1507
31,חיפה,4000,חיפה,1508,פרומר דב,official,1508
31,חיפה,4000,חיפה,11990,רח 2583,synonym of 1508,1508
31,חיפה,4000,חיפה,11991,פרומר,synonym of 1508,1508
31,חיפה,4000,חיפה,11992,דב פרומר,synonym of 1508,1508
31,חיפה,4000,חיפה,1509,מושקא חיה,official,1509
31,חיפה,4000,חיפה,11993,רח 2574,synonym of 1509,1509
31,חיפה,4000,חיפה,11994,מושקא,synonym of 1509,1509
31,חיפה,4000,חיפה,11995,חיה מושקא,synonym of 1509,1509
31,חיפה,4000,חיפה,1511,שד' מייק ברנט,official,1511
31,חיפה,4000,חיפה,11996,מייק ברנט,synonym of 1511,1511
31,חיפה,4000,חיפה,11997,ברנט מייק,synonym of 1511,1511
31,חיפה,4000,חיפה,11998,מיק ברנט,synonym of 1511,1511
31,חיפה,4000,חיפה,1512,טיילת אריה גוראל,official,1512
31,חיפה,4000,חיפה,11999,אריה גוראל,synonym of 1512,1512
31,חיפה,4000,חיפה,12000,גוראל אריה,synonym of 1512,1512
31,חיפה,4000,חיפה,1513,טיילת חולדה גורביץ,official,1513
31,חיפה,4000,חיפה,12001,חולדה גורביץ,synonym of 1513,1513
31,חיפה,4000,חיפה,12002,המלאך בלבן,synonym of 1513,1513
31,חיפה,4000,חיפה,12003,טיילת המלאך בלבן,synonym of 1513,1513
31,חיפה,4000,חיפה,2511,המסילה,official,2511
31,חיפה,4000,חיפה,2635,רח 2635,official,2635
31,חיפה,4000,חיפה,2653,רח 2653,official,2653
31,חיפה,4000,חיפה,2659,רח 2659,official,2659
31,חיפה,4000,חיפה,2674,זוהר,official,2674
31,חיפה,4000,חיפה,2675,הוד,official,2675
31,חיפה,4000,חיפה,2676,נוי,official,2676
31,חיפה,4000,חיפה,2677,נועם,official,2677
31,חיפה,4000,חיפה,2678,חמדה,official,2678
31,חיפה,4000,חיפה,2679,יפעה,official,2679
31,חיפה,4000,חיפה,12004,רח 2679,synonym of 2679,2679
31,חיפה,4000,חיפה,12005,היפעה,synonym of 2679,2679
31,חיפה,4000,חיפה,4045,צ'ק פוסט,official,4045
31,חיפה,4000,חיפה,12006,צק פוסט,synonym of 4045,4045
31,חיפה,4000,חיפה,4059,גשר פז,official,4059
31,חיפה,4000,חיפה,12007,גשר פז 28,synonym of 4059,4059
31,חיפה,4000,חיפה,12008,גשר פז 1 1,synonym of 4059,4059
31,חיפה,4000,חיפה,12009,גשר פז 28 28,synonym of 4059,4059
31,חיפה,4000,חיפה,12010,ש עי גשר פז,synonym of 4059,4059
31,חיפה,4000,חיפה,12011,צר עי גשר ש,synonym of 4059,4059
31,חיפה,4000,חיפה,12012,גשר של,synonym of 4059,4059
31,חיפה,4000,חיפה,4061,מחלף גדוד 21,official,4061
31,חיפה,4000,חיפה,4067,מחלף ההסתדרות,official,4067
31,חיפה,4000,חיפה,4068,מחלף הקישון,official,4068
31,חיפה,4000,חיפה,6000,ככר זלטין,official,6000
31,חיפה,4000,חיפה,12013,ככר יגאל זלטין,synonym of 6000,6000
31,חיפה,4000,חיפה,6001,ככר אמפא,official,6001
31,חיפה,4000,חיפה,12014,אמפא,synonym of 6001,6001
31,חיפה,4000,חיפה,6002,ככר דוד,official,6002
31,חיפה,4000,חיפה,12015,דוד בכר,synonym of 6002,6002
31,חיפה,4000,חיפה,12016,דוד ככר,synonym of 6002,6002
31,חיפה,4000,חיפה,6003,ככר הגבורה,official,6003
31,חיפה,4000,חיפה,12017,הגבורה ככר,synonym of 6003,6003
31,חיפה,4000,חיפה,6004,ככר ההגנה,official,6004
31,חיפה,4000,חיפה,12018,ההגנה ככר,synonym of 6004,6004
31,חיפה,4000,חיפה,6005,ככר היינה,official,6005
31,חיפה,4000,חיפה,12019,היינה ככר,synonym of 6005,6005
31,חיפה,4000,חיפה,12020,היינה,synonym of 6005,6005
31,חיפה,4000,חיפה,12021,הנריך הינה כ,synonym of 6005,6005
31,חיפה,4000,חיפה,12022,היינה היינרך,synonym of 6005,6005
31,חיפה,4000,חיפה,12023,היינה היינריך,synonym of 6005,6005
31,חיפה,4000,חיפה,12024,היינריך היינה,synonym of 6005,6005
31,חיפה,4000,חיפה,12025,הנריך היינה,synonym of 6005,6005
31,חיפה,4000,חיפה,6006,ככר הרברט סמואל,official,6006
31,חיפה,4000,חיפה,12026,ככר חורב,synonym of 6006,6006
31,חיפה,4000,חיפה,12027,הרברט סמואל,synonym of 6006,6006
31,חיפה,4000,חיפה,12028,חורב ככר,synonym of 6006,6006
31,חיפה,4000,חיפה,6007,ככר הרקפות,official,6007
31,חיפה,4000,חיפה,12029,ככר רקפות,synonym of 6007,6007
31,חיפה,4000,חיפה,6008,ככר זיו,official,6008
31,חיפה,4000,חיפה,12030,זיו,synonym of 6008,6008
31,חיפה,4000,חיפה,12031,זיו ככר,synonym of 6008,6008
31,חיפה,4000,חיפה,6009,ככר מאירהוף,official,6009
31,חיפה,4000,חיפה,12032,מאירהוף,synonym of 6009,6009
31,חיפה,4000,חיפה,12033,מאירהוף ככר,synonym of 6009,6009
31,חיפה,4000,חיפה,12034,מאירוהוף ככר,synonym of 6009,6009
31,חיפה,4000,חיפה,6010,ככר סולל בונה,official,6010
31,חיפה,4000,חיפה,12035,סולל בונה ככר,synonym of 6010,6010
31,חיפה,4000,חיפה,6011,ככר ספקטור,official,6011
31,חיפה,4000,חיפה,12036,ספקטור ככר,synonym of 6011,6011
31,חיפה,4000,חיפה,12037,ספקטור,synonym of 6011,6011
31,חיפה,4000,חיפה,6012,ככר פלומר,official,6012
31,חיפה,4000,חיפה,6013,ככר פריס,official,6013
31,חיפה,4000,חיפה,12038,פריס ככר,synonym of 6013,6013
31,חיפה,4000,חיפה,12039,חמרה ככר,synonym of 6013,6013
31,חיפה,4000,חיפה,6014,ככר קפלנסקי,official,6014
31,חיפה,4000,חיפה,12040,קפלנסקי שלמה ככר,synonym of 6014,6014
31,חיפה,4000,חיפה,6015,ככר עולי הגרדום,official,6015
31,חיפה,4000,חיפה,6016,ככר אמיל גרינצוויג,official,6016
31,חיפה,4000,חיפה,12041,ככר גרינצוויג,synonym of 6016,6016
31,חיפה,4000,חיפה,6017,ככר מעפילי קפריסין,official,6017
31,חיפה,4000,חיפה,6018,רחבת כמיל שחאדה,official,6018
31,חיפה,4000,חיפה,12042,כמיל שחאדה,synonym of 6018,6018
31,חיפה,4000,חיפה,12043,רחבת שחאדה,synonym of 6018,6018
31,חיפה,4000,חיפה,6019,ככר מינה,official,6019
31,חיפה,4000,חיפה,12044,ככר מינה )בן צבי(,synonym of 6019,6019
31,חיפה,4000,חיפה,6020,ככר אליזבט,official,6020
31,חיפה,4000,חיפה,6021,ככר בני אחוזה,official,6021
31,חיפה,4000,חיפה,6022,ככר דוד הכהן,official,6022
31,חיפה,4000,חיפה,12045,ככר הכהן דוד,synonym of 6022,6022
31,חיפה,4000,חיפה,6023,ככר הנדריק סרברוב,official,6023
31,חיפה,4000,חיפה,6024,ככר הלייט,official,6024
31,חיפה,4000,חיפה,6025,ככר חיל הרפואה,official,6025
31,חיפה,4000,חיפה,6026,ככר יד לבנים,official,6026
31,חיפה,4000,חיפה,6027,ככר כיאט,official,6027
31,חיפה,4000,חיפה,6028,ככר מסריק,official,6028
31,חיפה,4000,חיפה,6029,ככר צייזל,official,6029
31,חיפה,4000,חיפה,6030,ככר פייצל,official,6030
31,חיפה,4000,חיפה,6031,ככר צים,official,6031
31,חיפה,4000,חיפה,6032,ככר שפירא יצחק,official,6032
31,חיפה,4000,חיפה,12046,ככר יצחק שפירא,synonym of 6032,6032
31,חיפה,4000,חיפה,6033,ככר אגמי אורי,official,6033
31,חיפה,4000,חיפה,12047,ככר אורי אגמי,synonym of 6033,6033
31,חיפה,4000,חיפה,12048,אגמי אורי,synonym of 6033,6033
31,חיפה,4000,חיפה,6034,כיכר שמואל טנקוס,official,6034
31,חיפה,4000,חיפה,12049,ככר שמואל טנקוס,synonym of 6034,6034
31,חיפה,4000,חיפה,12050,שמואל טנקוס,synonym of 6034,6034
31,חיפה,4000,חיפה,12051,כיכר טנקוס שמואל,synonym of 6034,6034
31,חיפה,4000,חיפה,6035,ככר ישעיהו לייבוביץ,official,6035
31,חיפה,4000,חיפה,12052,ככר לייבוביץ ישעיהו,synonym of 6035,6035
31,חיפה,4000,חיפה,6036,ככר אנואר סאדאת,official,6036
31,חיפה,4000,חיפה,12053,ככר סאדאת,synonym of 6036,6036
31,חיפה,4000,חיפה,6037,ככר פדרמן יקותיאל,official,6037
31,חיפה,4000,חיפה,12054,ככר יקותיאל פדרמן,synonym of 6037,6037
31,חיפה,4000,חיפה,12055,יקותיאל פדרמן,synonym of 6037,6037
31,חיפה,4000,חיפה,12056,פדרמן יקותיאל,synonym of 6037,6037
31,חיפה,4000,חיפה,6038,ככר שבבו שושנה,official,6038
31,חיפה,4000,חיפה,12057,ככר שושנה שבבו,synonym of 6038,6038
31,חיפה,4000,חיפה,12058,ככר שבבו,synonym of 6038,6038
31,חיפה,4000,חיפה,6039,ככר מוסינזון יגאל,official,6039
31,חיפה,4000,חיפה,12059,ככר יגאל מוסינזון,synonym of 6039,6039
31,חיפה,4000,חיפה,12060,ככר מוסינזון,synonym of 6039,6039
31,חיפה,4000,חיפה,6040,ככר הפיליפינים,official,6040
31,חיפה,4000,חיפה,6041,כיכר הפיליפינים,official,6041
31,חיפה,4000,חיפה,6042,כיכר אורי זוהר,official,6042
31,חיפה,4000,חיפה,12061,אורי זוהר,synonym of 6042,6042
31,חיפה,4000,חיפה,12062,הספורטאי אורי זוהר,synonym of 6042,6042
31,חיפה,4000,חיפה,12063,כיכר זוהר אורי,synonym of 6042,6042
31,חיפה,4000,חיפה,6043,ככר שמידט אנטון,official,6043
31,חיפה,4000,חיפה,12064,ככר שמידט,synonym of 6043,6043
31,חיפה,4000,חיפה,12065,ככר אנטון שמידט,synonym of 6043,6043
31,חיפה,4000,חיפה,6044,כיכר רוטרי חיפה,official,6044
31,חיפה,4000,חיפה,12066,ככר רוטרי חיפה,synonym of 6044,6044
31,חיפה,4000,חיפה,12067,רוטרי חיפה כיכר,synonym of 6044,6044
31,חיפה,4000,חיפה,12068,רוטרי חיפה ככר,synonym of 6044,6044
31,חיפה,4000,חיפה,6045,כיכר אבי רן,official,6045
31,חיפה,4000,חיפה,12069,ככר אבי רן,synonym of 6045,6045
31,חיפה,4000,חיפה,12070,אבי רן כיכר,synonym of 6045,6045
31,חיפה,4000,חיפה,12071,אבי רן ככר,synonym of 6045,6045
31,חיפה,4000,חיפה,6046,"ככר אונסק""ו",official,6046
31,חיפה,4000,חיפה,6047,ככר עציוני משה,official,6047
31,חיפה,4000,חיפה,12072,ככר משה עציוני,synonym of 6047,6047
31,חיפה,4000,חיפה,12073,עציוני משה,synonym of 6047,6047
31,חיפה,4000,חיפה,12074,משה עציוני,synonym of 6047,6047
31,חיפה,4000,חיפה,6048,רחבת הטמפלרים,official,6048
31,חיפה,4000,חיפה,6049,רחבת המחוללים,official,6049
31,חיפה,4000,חיפה,6050,כיכר אדם פיש,official,6050
31,חיפה,4000,חיפה,12075,כיכר פיש אדם,synonym of 6050,6050
31,חיפה,4000,חיפה,12076,אדם פיש,synonym of 6050,6050
31,חיפה,4000,חיפה,6051,כיכר ליאו גולדהמר,official,6051
31,חיפה,4000,חיפה,12077,ליאו גולדהמר,synonym of 6051,6051
31,חיפה,4000,חיפה,12078,ככר ליאו גולדהמר,synonym of 6051,6051
31,חיפה,4000,חיפה,12079,גולדהמר ליאו,synonym of 6051,6051
31,חיפה,4000,חיפה,12080,כיכר גולדהמר ליאו,synonym of 6051,6051
31,חיפה,4000,חיפה,6052,כיכר טוביה פרידמן,official,6052
31,חיפה,4000,חיפה,12081,ככר 6052,synonym of 6052,6052
31,חיפה,4000,חיפה,12082,כיכר 6052,synonym of 6052,6052
31,חיפה,4000,חיפה,12083,טוביה פרידמן,synonym of 6052,6052
31,חיפה,4000,חיפה,6053,"כיכר ד""ר אלי נחמיאס",official,6053
31,חיפה,4000,חיפה,12084,"כיכר ד""ר נחמיאס אלי",synonym of 6053,6053
31,חיפה,4000,חיפה,12085,נחמיאס אלי,synonym of 6053,6053
31,חיפה,4000,חיפה,12086,"ד""ר אלי נחמיאס",synonym of 6053,6053
31,חיפה,4000,חיפה,6054,כיכר מרדכי מנו,official,6054
31,חיפה,4000,חיפה,12087,מנו מרדכי,synonym of 6054,6054
31,חיפה,4000,חיפה,12088,מרדכי מנו,synonym of 6054,6054
31,חיפה,4000,חיפה,12089,כיכר מנו מרדכי,synonym of 6054,6054
31,חיפה,4000,חיפה,6055,כיכר חתני פרס נובל,official,6055
31,חיפה,4000,חיפה,6056,כיכר רות מושכל,official,6056
31,חיפה,4000,חיפה,12090,מושכל רות,synonym of 6056,6056
31,חיפה,4000,חיפה,12091,רות מושכל,synonym of 6056,6056
31,חיפה,4000,חיפה,12092,כיכר מושכל רות,synonym of 6056,6056
31,חיפה,4000,חיפה,6057,כיכר שלמה וול,official,6057
